Drug_ID,Drug,Y,Scaffold
6603771.0,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d063b50>
7528800.0,COC(=O)[C@H](CCSC)NC(=O)NCc1ccccc1F,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d063bc0>
1959655.0,O=C(CSc1nc2ccccc2s1)N1c2ccccc2Sc2ccccc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d063c30>
3234365.0,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(C3CC3)c2n1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d063ca0>
3232595.0,c1ccc(CNc2ncncc2-c2ccc3c(c2)OCO3)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d063d10>
3238509.0,Cc1ccc2cc3cc(C(=O)N4CCC5(CC4)OCCO5)oc3nc2c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d063d80>
3242711.0,O=C(O)CCC(=O)N1CCc2cc(S(=O)(=O)N3CCCCC3)ccc21,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d063df0>
6343598.0,CCOC(=O)c1ccc(N/C(=N\S(=O)(=O)c2ccccc2C)c2ccccc2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d063e60>
227424.0,c1ccc(CCN2CCCCCC2)nc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d063ed0>
3729499.0,CCOC(=O)CN(c1ccccn1)S(=O)(=O)c1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d064120>
3233623.0,Cc1cnc(CNc2nc(-c3ccccc3C(F)(F)F)nc3ccccc23)cn1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064190>
3233391.0,Cc1cccc(CNc2cc(-c3ccccc3CN(C)C)ncn2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064200>
2914881.0,O=C(NC1CCCCC1)C1CC=CCC1C(=O)OCC(Cl)=C(Cl)Cl,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064270>
1474746.0,CC(C)CC(=O)N1CCC(O)(CS(=O)(=O)Cc2ccccc2)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d064350>
3234287.0,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(OCc3ccccc3)nc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0643c0>
706617.0,S=c1[nH]nc(CSCc2ccccc2Cl)n1-c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064430>
3247078.0,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(C)o4)c3C[C@H]2CN1C(=O)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064580>
3246168.0,O=P(O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0645f0>
663125.0,Oc1ccc(-c2[nH]ncc2-c2ccc(Cl)cc2)c(O)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064660>
5771638.0,COc1cc2ccc([C@H](C)NCC#N)cc2cc1OC,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0646d0>
3237863.0,CCCCN(C)CCCNC(=O)c1ccc(N2CCCC2=O)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d064740>
1079186.0,CCCc1cc(=O)oc2cc(OCC(=O)N3CCc4ccccc43)ccc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0647b0>
3247383.0,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)c1ccncc1Cl)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064820>
2998265.0,C=Cn1ccnc1P(=S)(c1nccn1C=C)C1CCCCC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064890>
2951446.0,O=C(CCc1ccc(S(=O)(=O)NC2CCCCC2)cc1)N(Cc1ccccc1)Cc1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064900>
1470823.0,COc1cnc(-c2ccccn2)nc1Sc1c(Cl)cccc1Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d064970>
3236867.0,CN(C)CCNC(=O)Cn1nc(-c2ccc(Cl)cc2)ccc1=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d064a50>
3233713.0,CCNc1ncc2nc(C)c(=O)n(Cc3cccc(OC)c3)c2n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064ac0>
5459435.0,CCC#CCOCC(=O)Nc1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d064b30>
931945.0,COn1c(SCc2ccc(Cl)cc2)nc2ccccc2c1=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d064ba0>
3232730.0,COCCn1c(=O)c(-c2ccccc2)nc2cncnc21,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d064c10>
3235544.0,CN(C)c1ncnc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064cf0>
2082722.0,Cc1cc(Cl)ccc1OCCCC(=O)N1CCN(C)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064d60>
3233151.0,COc1ccccc1-c1nccc(NCc2cccc(C)c2)n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064dd0>
1478885.0,Nc1nc(Br)c2c(F)cccc2c1-c1ccc(F)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d064e40>
221086.0,CCCNc1ncnc2[nH]ncc12,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d064eb0>
2436460.0,O=C(COC(=O)c1cnccn1)NCc1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d064f90>
3234282.0,CN1CCN(c2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065000>
3278.0,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0650e0>
932902.0,COn1c(SCc2ccc(C)cc2C)nc2ccccc2c1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065150>
157132.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0652a0>
3235231.0,O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065310>
15588.0,O=C(O)c1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d065380>
846335.0,O=C(NNC(=O)C1CCCCC1)c1cnccn1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0653f0>
3233674.0,COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3ccco3)C2)C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065460>
3233724.0,O=C(c1cccc(F)c1)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0654d0>
3233012.0,CN(Cc1ccco1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0655b0>
3234776.0,COc1ccc(Oc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C4CC4)c3n2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065620>
7314640.0,CNc1ccc(Br)cc(C(=O)/C=C/c2ccc3c(c2)OCO3)c1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065690>
3241951.0,Cc1cc2ccccc2n1CCNC(=O)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065770>
5341526.0,O=C(CSCc1cccc(Cl)c1)N/N=C/c1ccc(OCC(=O)N2CCCCC2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065850>
3233876.0,Cc1noc(C)c1-c1nc(N2CCOCC2)c2ccccc2n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065930>
3233872.0,CC(C)NC(=O)N1CC[C@@]2(CCCN(C(=O)c3ccco3)C2)C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0659a0>
1564494.0,CCCCN(C)Cc1c(C)[nH]c2ccc(Cl)cc2c1=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d065a10>
3750330.0,C=CCNc1nc(SCC=C)nc2ccsc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065a80>
2964970.0,CCOc1ccc(NC(=O)CSc2nnc(CCNC(=O)c3ccc(OC)cc3)n2CC)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065af0>
1479752.0,NC(=S)Nc1cc2ccccc2c2ccccc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065b60>
267103.0,Cn1c(=O)c2[nH]c(CS(=O)(=O)Cc3nc4c([nH]3)c(=O)n(C)c(=O)n4C)nc2n(C)c1=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d065c40>
227281.0,NC(N)=Nc1ccc(-c2ccc(N=C(N)N)cc2)cc1.O=S(=O)(O)O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d065cb0>
3234980.0,CC(=O)NCCNc1ncnc2ccc(-c3ccoc3)cc12,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d065d20>
2892684.0,COC(=O)c1cc(NS(=O)(=O)c2ccc(N3CCCCC3)c([N+](=O)[O-])c2)cc(C(=O)OC)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065d90>
2968126.0,CCCN(CCC)C(=S)NC(=O)c1ccc(Cl)cc1Cl,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065e00>
5610.0,NCCc1ccc(O)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d065e70>
3247168.0,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(O)c(O)c4)c3C[C@H]2CN1C(=O)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065ee0>
2267597.0,CCOC(=O)C(=CNc1cccc(C)c1C)C(=O)OCC,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d065f50>
906176.0,OC[C@@H](O)CSc1ncnc2nc[nH]c12,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d065fc0>
1091800.0,Cc1cccc(NC(=O)CSc2ncnc3nc[nH]c23)c1C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d066030>
3246185.0,O=C(O)[C@H]1[C@@H]2C=C[C@H](O2)[C@@H]1C(=O)NCc1ccccn1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0660a0>
3233209.0,CN(C)c1ncc2nc(-c3ccc(F)cc3)c(=O)n(C3CC3)c2n1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d066180>
2963473.0,Cc1cccc(NC(=O)CC2Nc3cccc4cccc(c34)NC2=O)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0661f0>
3234172.0,CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d066260>
3243508.0,CC(=O)N1c2c(cc(Br)cc2S(=O)(=O)NCC2COc3ccccc3O2)CC1C,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066490>
16758462.0,C=CC[C@@H]1C=C[C@@H](O/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(CC)C(=O)[C@H]4CC[C@@H]23)[C@@H](CO)O1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d066570>
3235170.0,COc1ccccc1-c1ccc2ncnc(N(C)C)c2c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0665e0>
1253830.0,CN(CC(=O)Nc1cccc2c1CCCC2)S(=O)(=O)c1ccc(Br)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066650>
11972590.0,C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0666c0>
3234512.0,COc1ccc(-c2nc3cnc(N(C)C)nc3n(Cc3ccc(F)cc3)c2=O)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d066730>
3236601.0,COc1ccc(CNC(=O)C2CC(c3ccc(OC)cc3)=NO2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0667a0>
5730856.0,Cc1noc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3ccc4c(c3)OCO4)cc2)c1C,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066810>
3247170.0,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C)o4)c3C[C@H]2CN1C(=O)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066960>
3239025.0,CCOC(=O)C1CCCN(C(=O)CCCOc2cc(=O)n(C)c3ccccc23)C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0669d0>
2267427.0,CC(=O)Nc1cc(-c2ccccc2)nn1Cc1ccc(Cl)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d066a40>
3727565.0,Cc1ccc(CSc2nnc(C(F)(F)F)n2Cc2ccc(F)cc2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066ab0>
3236640.0,CCOC(=O)N1CCN(C(=O)CCn2nc(-c3ccccc3)ccc2=O)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d066b20>
3234774.0,COc1cccc(-c2nccc(NCc3cccc(C)c3)n2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066b90>
3246614.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@H]3O[C@H]1C[C@@H](N)[C@H](O)[C@@H](C)O1.[W],0,<rdkit.Chem.rdchem.Mol object at 0x7f514d066c70>
1316869.0,COc1ccccc1NC(=O)Cn1cncc1-c1ccc([N+](=O)[O-])cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066ce0>
1250236.0,Cc1ccc2nc(NC(=O)COC(=O)c3ccc(Br)o3)sc2c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066d50>
1211604.0,COC(=O)c1ccccc1OCC(=O)N1CCN(c2ccc(Cl)cc2)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066ea0>
3235490.0,O=C(c1csnn1)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066f80>
3232968.0,COc1ccc(-n2c(=O)c(-c3cc(F)cc(F)c3)nc3cncnc32)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d066ff0>
3232693.0,Cc1ccccc1-c1nccc(Nc2ccc(F)cc2)n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0670d0>
1213610.0,COc1ccc(OCC(=O)NNC(=O)c2ccc(-c3ccccc3)cc2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0671b0>
6604882.0,C[C@@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@@H]2O1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d067220>
3234790.0,COc1ccccc1CCn1c(=O)c(-c2ccc(F)c(F)c2)nc2cncnc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d067290>
23663388.0,CO[C@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]21.[Na+],0,<rdkit.Chem.rdchem.Mol object at 0x7f514d067300>
127951.0,Clc1cccc2c1CN(C1=NCCN1)C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d067370>
6139879.0,Cc1cccc2c1OCC/C2=N\NC(=O)COc1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0673e0>
1685442.0,Cc1cc2nnc(SCCCCN3C(=O)c4ccccc4C3=O)n2c2ccccc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0674c0>
6604188.0,O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@H](CO)O2)cc1I,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d067530>
2787141.0,O=c1[nH][nH]c(=S)c(=O)[nH]1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0676f0>
5737516.0,C=CCSc1nc2ccccc2n1C(=O)/C=C/c1cc(OC)c(OC)c(OC)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d067760>
3632372.0,Cc1[nH]c2c(C)cccc2c1CCNC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0677d0>
688084.0,CNC[C@H](O)c1ccc(O)c(OC)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d067840>
2905832.0,O=C(Nc1nccs1)C1Cc2ccccc2CN1S(=O)(=O)c1ccc(F)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0678b0>
62886.0,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d067920>
3245843.0,Cc1ccc2cc3cc(C(=O)N4CCCCC4C)oc3nc2c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d067990>
4522911.0,COc1cccc(CSc2nnc(C(F)(F)F)n2Cc2ccc(F)cc2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d067a00>
5765374.0,Cc1cc(C)nc(/N=C(\N)Nc2ccc(F)c([N+](=O)[O-])c2)n1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d067a70>
6603794.0,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H]([C@@H]1C[C@@H]3C=C[C@H]1C3)NS2(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d067ae0>
1480736.0,Cc1ccc(C(=O)NCc2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d067c30>
6401290.0,Clc1ccc(N2CCCCCC2)nn1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d067d10>
422291.0,NCCc1nc(-c2nc(C(=O)O)cs2)cs1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d067d80>
1472407.0,Cc1ccc(NC(=O)Cc2ncc(C(F)(F)F)cc2Cl)cc1Cl,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d067df0>
3246268.0,CC(C)[C@@]12CC[C@@]3(CC[C@@H]4[C@@](C)(C(=O)O)CCC[C@@]4(C)[C@@H]3C1)[C@@H](CN)C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d067ed0>
235538.0,O=S(=O)(O)c1cc(N=[N+]([O-])c2cc(S(=O)(=O)O)c3ccccc3c2)cc2ccccc12,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d067f40>
643764.0,COc1cc(/C=C\C(=O)N2CCC=CC2=O)cc(OC)c1OC,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d068040>
2765898.0,N#CCSc1sc(C#N)c(NC(=O)c2ccccc2)c1-c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0680b0>
3234018.0,COc1ccc(CNc2ccnc(-c3ccccc3CN(C)C)n2)c(OC)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068120>
2976358.0,Cc1ccc(OCC(=O)N2CCN(c3ccc([N+](=O)[O-])c(N4CCOCC4)c3)CC2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068190>
5771784.0,CCC/C=C(\CCC)C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccc(C(=O)OC)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d068270>
2936238.0,CC(C)C(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)NC1=NCCS1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0682e0>
9549623.0,Cl.c1coc(CN2CCN(C(c3cccs3)c3nnnn3C3CCCC3)CC2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068350>
1477081.0,O=C(O)C=C1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0683c0>
3244285.0,CC1=C(C(=O)N2CCCCCC2)C2(CCC(C)CC2)OC1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068430>
11958681.0,C=CCOc1c2ccc(C(=O)NC3CCCc4ccccc43)cc2nn1C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0684a0>
662710.0,COc1cccc(-c2nnc3sc(-c4ccc(C)cc4)nn23)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068580>
16758382.0,C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0685f0>
5459513.0,CC1(C)C(=O)C(c2ccccc2)=C2CN3C(=O)N(CCc4ccccc4)C(=O)C3(Cc3ccc(C(F)(F)F)cc3)C=C21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068660>
3852288.0,NNC(=O)c1cc2c(s1)CCCCCC2,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0686d0>
16758483.0,CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C\[C@@H](C)[C@H](OCc2ccccc2)C(C)C)C=C[C@@H]1Oc1ccc(OC)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068740>
5429.0,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d068820>
9551673.0,COc1ccc(/C(O)=C2/C(=O)C(=O)N(CC3CCCO3)C2c2cccc(O)c2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d068890>
1475719.0,CC(C)Nc1cc(C(F)(F)F)nc(-c2ccccn2)n1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d068970>
135510987.0,Cc1ccc(N=C/C(C(=O)C(F)(F)F)=C(\O)c2cccs2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0689e0>
1079369.0,CCOC(=O)c1c(C)[nH]c2c1cc(O)c1ccccc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068ac0>
5461305.0,C=C(CC1([C@@H](NP(=O)(c2ccccc2)c2ccccc2)[C@H]2C[C@@H]2CCN(C(=O)OCC)S(=O)(=O)c2ccc(C)cc2)CC1)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068ba0>
3244268.0,COc1ccccc1C(=O)NCCn1cc(SCC(=O)Nc2nnc(C)s2)c2ccccc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068c10>
3232843.0,COc1ccc(CNc2ccnc(-c3c(C)noc3C)n2)c(OC)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068c80>
5103771.0,CCn1c2ccccc2c2cc(N=C3SC(CC(=O)Nc4ccccc4)C(=O)N3C)ccc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068cf0>
5816.0,CNC[C@H](O)c1ccc(O)c(O)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d068d60>
1472667.0,CCOC(=O)c1cnn(-c2nc(-c3cccc(F)c3)cs2)c1C(F)(F)F,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d068dd0>
1232167.0,Cc1ccsc1/C=C1/SC(=O)N(CC(=O)N2CCOCC2)C1=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d068eb0>
5771523.0,CC1(C)[C@@H]2CC[C@]1(CC(=O)O)[C@H](Cl)C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d068f20>
873372.0,O=C(COc1cccc2ccccc12)NNC(=O)c1cccs1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d068f90>
3232938.0,COCC(=O)N1CCC2(CCCN(Cc3nccs3)C2)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d069000>
3235425.0,FC(F)(F)c1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d069150>
3234455.0,COc1ccccc1-c1nc(N(C)Cc2ccco2)c2ccccc2n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0691c0>
70547.0,CC(=O)NCCc1c[nH]c2ccccc12,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d069230>
661170.0,O=C(Cc1ccc(Cl)cc1)Nc1cccc(-c2nnc(-c3ccco3)o2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0692a0>
1216983.0,O=S(=O)(c1cccc(-c2nnc(-c3ccc(Br)cc3)o2)c1)N1CCCCCC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d0693f0>
2830366.0,CCOc1ccc(OC(=O)NC(c2ccccc2)C(Cl)(Cl)Cl)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d069460>
3241729.0,Cc1ccc(-c2ccc(=O)n(CC(=O)NCCN(C)C)n2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0694d0>
3234998.0,c1cncc(CNc2ccnc(-c3ccc4c(c3)OCO4)n2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d069540>
1051489.0,COc1ccc(NC(=O)CSc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)c2C#N)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0695b0>
3233342.0,Cc1cnc(CNc2ncncc2-c2ccccc2CN(C)C)cn1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d069620>
3235233.0,Clc1ccccc1-c1nccc(NCc2cccs2)n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d069690>
3233298.0,CC(C)NC(=O)N1CC[C@@]2(CCCN(C(=O)c3cccn3C)C2)C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d069770>
3351593.0,CC(C)OC(=O)C(CC(=O)O)N1CCOCC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d069850>
6541429.0,Cc1ncc([N+](=O)[O-])n1C[C@H](O)CCl,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0698c0>
2982735.0,CC12CCC(C(=O)Nc3ncc([N+](=O)[O-])s3)(OC1=O)C2(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d069930>
57242.0,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21,0,<rdkit.Chem.rdchem.Mol object at 0x7f514d0699a0>
5459430.0,CCc1c2c(nc3ccc(OC)cc13)OC(CC)C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f514d069a10>
